,id,target,#palabras,#palabras_unicas,#caracteres,#stopwords,#puntuacion,#capitalize,#mayusculas,#silabas,promedio_len_word,#caracteres_especiales,#palabras_binned,#palabras_unicas_binned,#caracteres_binned,#stopwords_binned,#puntuacion_binned,#capitalize_binned,#mayusculas_binned,#silabas_binned,#caracteres_especiales_binned
4609,6552,True,21,20,130,4,9,5,1,29,5.142857142857143,9,3,3,4,1,2,2,0,3,2
4610,6553,False,14,14,92,2,5,3,2,22,5.5,5,1,2,2,0,2,1,0,2,2
4611,6554,True,12,12,72,1,6,1,0,14,4.916666666666667,6,1,1,1,0,2,0,0,0,2
4612,6555,True,6,6,35,1,2,1,0,12,4.666666666666667,2,0,0,0,0,0,0,0,0,0
4613,6556,False,12,12,77,1,4,10,0,18,5.333333333333333,4,1,1,2,0,1,2,0,1,1
4614,6559,False,27,23,128,15,0,3,2,34,3.7037037037037037,0,3,3,4,2,0,1,0,3,0
4615,6560,False,17,17,112,3,3,6,1,21,5.529411764705882,3,2,2,3,1,1,2,0,2,1
4616,6561,False,10,10,68,2,1,3,1,18,5.7,1,0,1,1,0,0,1,0,1,0
4617,6565,False,9,9,61,4,3,0,0,18,5.666666666666667,3,0,0,1,1,1,0,0,1,1
4618,6566,False,13,13,90,1,5,5,1,19,5.769230769230769,5,1,1,2,0,2,2,0,1,2
4619,6567,False,13,13,101,2,6,3,1,23,6.6923076923076925,6,1,1,3,0,2,1,0,2,2
4620,6568,False,7,7,54,1,2,4,0,12,6.571428571428571,2,0,0,0,0,0,1,0,0,0
4621,6569,False,6,6,40,1,3,1,0,10,5.5,3,0,0,0,0,1,0,0,0,1
4622,6570,True,7,7,45,2,1,2,0,12,5.285714285714286,1,0,0,0,0,0,1,0,0,0
4623,6571,True,13,13,82,1,4,5,1,18,5.153846153846154,4,1,1,2,0,1,2,0,1,1
4624,6572,False,13,13,94,2,7,3,1,24,6.076923076923077,7,1,1,2,0,2,1,0,2,2
4625,6573,False,23,23,105,6,3,4,5,22,3.5217391304347827,3,3,3,3,2,1,1,0,2,1
4626,6575,False,14,13,74,6,0,3,0,14,4.142857142857143,0,1,1,1,2,0,1,0,0,0
4627,6576,False,8,8,45,1,2,4,0,14,4.5,2,0,0,0,0,0,1,0,0,0
4628,6577,False,18,17,106,6,6,4,0,29,4.777777777777778,6,2,2,3,2,2,1,0,3,2
4629,6579,False,14,13,74,6,0,3,0,14,4.142857142857143,0,1,1,1,2,0,1,0,0,0
4630,6580,False,23,22,141,6,12,2,1,31,5.086956521739131,12,3,3,4,2,2,1,0,3,2
4631,6582,True,13,13,82,1,4,5,1,18,5.153846153846154,4,1,1,2,0,1,2,0,1,1
4632,6583,False,10,10,53,4,0,2,0,16,4.2,0,0,1,0,1,0,1,0,1,0
4633,6585,False,17,17,93,7,1,2,2,20,4.411764705882353,1,2,2,2,2,0,1,0,2,0
4634,6586,False,8,8,50,4,2,2,0,12,5.125,2,0,0,0,1,0,1,0,0,0
4635,6588,False,17,17,97,2,1,11,1,21,4.588235294117647,1,2,2,3,0,0,2,0,2,0
4636,6591,False,20,20,106,6,3,5,0,25,4.25,3,3,3,3,2,1,2,0,2,1
4637,6593,True,22,20,128,5,9,3,0,28,4.7272727272727275,9,3,3,4,1,2,1,0,3,2
4638,6594,False,23,22,121,13,2,2,0,34,4.217391304347826,2,3,3,4,2,0,1,0,3,0
4639,6596,False,17,17,93,7,1,2,2,20,4.411764705882353,1,2,2,2,2,0,1,0,2,0
4640,6597,False,17,17,103,5,9,2,2,22,5.0,9,2,2,3,1,2,1,0,2,2
4641,6598,False,12,12,65,4,2,1,0,16,4.333333333333333,2,1,1,1,1,0,0,0,1,0
4642,6601,False,21,19,128,9,5,2,0,37,5.0476190476190474,5,3,3,4,2,2,1,0,3,2
4643,6602,False,11,11,56,3,3,3,1,16,4.0,3,1,1,1,1,1,1,0,1,1
4644,6603,False,22,18,129,11,4,1,0,39,4.7727272727272725,4,3,3,4,2,1,0,0,3,1
4645,6604,False,21,20,107,9,3,2,1,23,3.9523809523809526,3,3,3,3,2,1,1,0,2,1
4646,6605,False,19,19,117,5,1,4,1,26,5.105263157894737,1,3,3,4,1,0,1,0,3,0
4647,6607,False,21,19,124,9,3,3,1,32,4.857142857142857,3,3,3,4,2,1,1,0,3,1
4648,6608,False,8,8,50,4,2,0,0,13,5.125,2,0,0,0,1,0,0,0,0,0
4649,6610,False,21,21,119,5,5,5,0,24,4.619047619047619,5,3,3,4,1,2,2,0,2,2
4650,6611,False,21,20,113,10,5,2,1,31,4.333333333333333,5,3,3,3,2,2,1,0,3,2
4651,6613,False,12,12,65,5,4,1,0,18,4.333333333333333,4,1,1,1,1,1,0,0,1,1
4652,6614,True,21,21,140,6,3,2,0,34,5.619047619047619,3,3,3,4,2,1,1,0,3,1
4653,6616,False,17,17,114,7,7,1,0,28,5.647058823529412,7,2,2,3,2,2,0,0,3,2
4654,6617,False,20,20,96,8,2,2,2,27,3.7,2,3,3,3,2,0,1,0,3,0
4655,6619,False,27,24,146,11,4,10,2,33,4.37037037037037,4,3,3,4,2,1,2,0,3,1
4656,6621,True,23,23,142,8,3,1,0,35,5.130434782608695,3,3,3,4,2,1,0,0,3,1
4657,6622,False,4,4,27,0,2,1,0,9,5.5,2,0,0,0,0,0,0,0,0,0
4658,6624,True,16,16,89,6,7,3,0,17,4.5,7,2,2,2,2,2,1,0,1,2
4659,6625,False,17,17,124,3,2,2,1,33,6.235294117647059,2,2,2,4,1,0,1,0,3,0
4660,6626,False,15,15,97,7,0,2,0,25,5.4,0,2,2,3,2,0,1,0,2,0
4661,6627,True,25,23,129,10,5,1,0,25,4.12,5,3,3,4,2,2,0,0,2,2
4662,6628,False,22,21,125,6,4,3,2,30,4.636363636363637,4,3,3,4,2,1,1,0,3,1
4663,6629,False,17,17,115,4,7,8,0,26,5.705882352941177,7,2,2,3,1,2,2,0,3,2
4664,6630,False,21,19,135,9,10,1,0,31,5.380952380952381,10,3,3,4,2,2,0,0,3,2
4665,6631,True,6,6,43,2,2,0,0,10,6.0,2,0,0,0,0,0,0,0,0,0
4666,6632,False,25,24,140,9,3,1,0,35,4.56,3,3,3,4,2,1,0,0,3,1
4667,6634,False,25,23,128,11,6,2,1,28,4.08,6,3,3,4,2,2,1,0,3,2
4668,6635,False,16,16,112,0,7,8,5,25,5.875,7,2,2,3,0,2,2,0,2,2
4669,6636,False,23,21,126,12,2,4,0,29,4.3478260869565215,2,3,3,4,2,0,1,0,3,0
4670,6637,False,14,14,79,2,4,4,0,22,4.571428571428571,4,1,2,2,0,1,1,0,2,1
4671,6638,True,9,9,66,1,0,8,0,18,6.111111111111111,0,0,0,1,0,0,2,0,1,0
4672,6642,True,15,15,120,1,3,1,0,29,6.933333333333334,3,2,2,4,0,1,0,0,3,1
4673,6643,False,15,14,102,5,2,2,0,29,5.733333333333333,2,2,2,3,1,0,1,0,3,0
4674,6644,False,9,9,54,4,2,1,0,17,4.888888888888889,2,0,0,0,1,0,0,0,1,0
4675,6646,False,8,8,55,3,0,0,0,20,5.75,0,0,0,1,1,0,0,0,2,0
4676,6647,False,6,6,41,1,1,1,0,13,5.666666666666667,1,0,0,0,0,0,0,0,0,0
4677,6648,False,8,8,60,0,1,6,1,14,6.375,1,0,0,1,0,0,2,0,0,0
4678,6649,True,4,4,23,2,0,0,0,7,4.5,0,0,0,0,0,0,0,0,0,0
4679,6653,True,15,15,105,0,11,8,2,22,5.933333333333334,11,2,2,3,0,2,2,0,2,2
4680,6654,True,14,13,70,6,2,1,0,15,3.9285714285714284,2,1,1,1,2,0,0,0,1,0
4681,6655,False,20,18,129,5,4,4,1,33,5.35,4,3,3,4,1,1,1,0,3,1
4682,6656,False,7,7,52,1,4,1,4,12,6.285714285714286,4,0,0,0,0,1,0,0,0,1
4683,6658,True,21,21,116,7,2,3,0,27,4.476190476190476,2,3,3,4,2,0,1,0,3,0
4684,6660,False,6,6,40,0,6,3,0,7,5.5,6,0,0,0,0,2,1,0,0,2
4685,6661,True,21,20,112,7,5,6,1,25,4.238095238095238,5,3,3,3,2,2,2,0,2,2
4686,6662,False,6,6,43,1,2,3,0,8,6.0,2,0,0,0,0,0,1,0,0,0
4687,6663,True,14,14,103,0,7,9,5,21,6.214285714285714,7,1,2,3,0,2,2,0,2,2
4688,6664,False,19,18,116,6,9,3,0,26,5.0,9,3,3,4,2,2,1,0,3,2
4689,6665,False,16,16,115,3,9,6,0,24,6.125,9,2,2,3,1,2,2,0,2,2
4690,6667,False,21,19,125,5,2,0,3,29,4.904761904761905,2,3,3,4,1,0,0,0,3,0
4691,6668,True,9,9,60,1,1,3,0,12,5.555555555555555,1,0,0,1,0,0,1,0,0,0
4692,6669,True,16,16,117,3,12,3,2,28,6.25,12,2,2,4,1,2,1,0,3,2
4693,6670,False,7,7,50,1,2,6,1,12,6.0,2,0,0,0,0,0,2,0,0,0
4694,6672,False,17,15,87,8,5,2,1,19,4.0588235294117645,5,2,2,2,2,2,1,0,1,2
4695,6675,True,16,16,96,4,1,2,2,21,4.9375,1,2,2,3,1,0,1,0,2,0
4696,6676,False,16,16,74,5,3,3,2,16,3.5625,3,2,2,1,1,1,1,0,1,1
4697,6678,False,22,22,115,7,3,3,0,24,4.090909090909091,3,3,3,3,2,1,1,0,2,1
4698,6679,True,10,10,75,3,1,1,0,19,6.4,1,0,1,1,1,0,0,0,1,0
4699,6681,True,23,21,121,12,1,0,0,27,4.217391304347826,1,3,3,4,2,0,0,0,3,0
4700,6682,False,15,14,116,3,4,0,1,27,6.666666666666667,4,2,2,4,1,1,0,0,3,1
4701,6683,True,15,15,112,3,4,4,0,26,6.333333333333333,4,2,2,3,1,1,1,0,3,1
4702,6686,True,10,10,60,3,2,4,0,16,4.9,2,0,1,1,1,0,1,0,1,0
4703,6687,False,24,17,117,15,3,2,0,31,3.7916666666666665,3,3,2,4,2,1,1,0,3,1
4704,6688,False,7,7,39,4,2,0,0,10,4.428571428571429,2,0,0,0,1,0,0,0,0,0
4705,6689,False,7,7,46,2,1,4,0,12,5.428571428571429,1,0,0,0,0,0,1,0,0,0
4706,6690,False,21,21,132,5,3,13,0,26,5.190476190476191,3,3,3,4,1,1,2,0,3,1
4707,6693,False,26,25,144,10,5,4,0,37,4.5,5,3,3,4,2,2,1,0,3,2
4708,6694,False,7,7,42,3,2,0,0,10,4.857142857142857,2,0,0,0,1,0,0,0,0,0
4709,6695,True,7,7,51,1,0,2,0,11,6.142857142857143,0,0,0,0,0,0,1,0,0,0
4710,6697,False,21,21,111,4,2,4,0,24,4.238095238095238,2,3,3,3,1,0,1,0,2,0
4711,6699,False,9,9,46,3,3,3,1,10,4.0,3,0,0,0,1,1,1,0,0,1
4712,6700,False,14,14,85,3,4,2,1,19,5.0,4,1,2,2,1,1,1,0,1,1
4713,6701,True,9,9,48,4,1,1,0,14,4.222222222222222,1,0,0,0,1,0,0,0,0,0
4714,6702,True,16,16,93,3,4,4,0,24,4.75,4,2,2,2,1,1,1,0,2,1
4715,6703,False,15,13,69,6,2,2,1,14,3.533333333333333,2,2,1,1,2,0,1,0,0,0
4716,6706,False,6,6,43,0,3,4,0,9,6.0,3,0,0,0,0,1,1,0,0,1
4717,6707,False,25,24,141,6,5,8,2,36,4.6,5,3,3,4,2,2,2,0,3,2
4718,6708,False,19,19,91,9,2,0,0,20,3.736842105263158,2,3,3,2,2,0,0,0,2,0
4719,6709,False,16,16,85,5,3,2,1,22,4.25,3,2,2,2,1,1,1,0,2,1
4720,6711,False,18,16,94,6,3,7,1,24,4.166666666666667,3,2,2,2,2,1,2,0,2,1
4721,6712,False,10,10,56,4,6,0,0,13,4.5,6,0,1,1,1,2,0,0,0,2
4722,6714,False,12,11,69,4,6,0,0,16,4.666666666666667,6,1,1,1,1,2,0,0,1,2
4723,6716,False,13,13,65,5,3,1,1,17,3.923076923076923,3,1,1,1,1,1,0,0,1,1
4724,6719,False,5,5,24,2,1,1,0,7,3.6,1,0,0,0,0,0,0,0,0,0
4725,6721,False,4,4,19,1,6,1,1,7,3.5,6,0,0,0,0,2,0,0,0,2
4726,6722,False,6,6,43,0,3,4,0,9,6.0,3,0,0,0,0,1,1,0,0,1
4727,6723,False,22,20,87,2,5,6,7,20,2.909090909090909,5,3,3,2,0,2,2,0,2,2
4728,6724,False,5,5,26,0,0,0,5,10,4.0,0,0,0,0,0,0,0,0,0,0
4729,6725,False,17,17,93,1,3,11,2,21,4.352941176470588,3,2,2,2,0,1,2,0,2,1
4730,6726,False,13,13,66,3,1,5,0,12,4.0,1,1,1,1,1,0,2,0,0,0
4731,6727,False,4,4,18,1,5,0,0,7,3.25,5,0,0,0,0,2,0,0,0,2
4732,6729,True,7,7,34,2,4,2,0,8,3.7142857142857144,4,0,0,0,0,1,1,0,0,1
4733,6730,False,20,20,106,7,8,2,1,24,4.25,8,3,3,3,2,2,1,0,2,2
4734,6731,True,6,6,41,0,1,4,0,9,5.666666666666667,1,0,0,0,0,0,1,0,0,0
4735,6734,False,3,3,13,0,1,1,3,7,3.0,1,0,0,0,0,0,0,0,0,0
4736,6735,False,18,17,97,6,6,2,1,22,4.333333333333333,6,2,2,3,2,2,1,0,2,2
4737,6736,False,6,6,40,0,2,4,0,8,5.5,2,0,0,0,0,0,1,0,0,0
4738,6737,False,25,23,141,11,8,1,1,31,4.6,8,3,3,4,2,2,0,0,3,2
4739,6738,False,24,18,117,11,2,0,0,24,3.8333333333333335,2,3,3,4,2,0,0,0,2,0
4740,6742,False,17,17,93,2,2,13,0,19,4.411764705882353,2,2,2,2,0,0,2,0,1,0
4741,6744,False,5,5,27,1,3,0,0,11,4.2,3,0,0,0,0,1,0,0,0,1
4742,6745,True,6,6,41,0,1,0,4,9,5.666666666666667,1,0,0,0,0,0,0,0,0,0
4743,6746,False,16,16,78,7,4,1,1,18,3.8125,4,2,2,2,2,1,0,0,1,1
4744,6748,False,18,17,102,4,2,1,1,29,4.611111111111111,2,2,2,3,1,0,0,0,3,0
4745,6749,True,9,9,67,3,1,4,0,16,6.333333333333333,1,0,0,1,1,0,1,0,1,0
4746,6751,False,19,19,118,4,5,2,1,23,5.157894736842105,5,3,3,4,1,2,1,0,2,2
4747,6754,False,13,13,81,5,4,3,0,22,5.153846153846154,4,1,1,2,1,1,1,0,2,1
4748,6756,True,7,7,46,3,1,2,0,11,5.428571428571429,1,0,0,0,1,0,1,0,0,0
4749,6757,True,13,13,82,2,3,4,1,19,5.230769230769231,3,1,1,2,0,1,1,0,1,1
4750,6758,True,21,21,132,5,4,4,1,24,5.238095238095238,4,3,3,4,1,1,1,0,2,1
4751,6759,False,18,18,99,0,9,12,3,14,4.444444444444445,9,2,3,3,0,2,2,0,0,2
4752,6760,True,15,15,91,4,2,1,0,20,5.0,2,2,2,2,1,0,0,0,2,0
4753,6762,True,12,12,82,1,1,1,1,20,5.75,1,1,1,2,0,0,0,0,2,0
4754,6764,True,19,19,119,4,6,4,1,24,5.2105263157894735,6,3,3,4,1,2,1,0,2,2
4755,6765,False,8,7,46,0,2,3,0,10,4.625,2,0,0,0,0,0,1,0,0,0
4756,6766,True,11,9,54,3,6,2,1,7,3.8181818181818183,6,1,0,0,1,2,1,0,0,2
4757,6767,False,16,15,94,7,3,4,0,21,4.8125,3,2,2,2,2,1,1,0,2,1
4758,6769,False,3,2,18,0,1,0,0,3,4.666666666666667,1,0,0,0,0,0,0,0,0,0
4759,6772,True,13,13,79,3,1,2,0,21,5.0,1,1,1,2,1,0,1,0,2,0
4760,6773,True,7,7,51,1,0,1,0,13,6.142857142857143,0,0,0,0,0,0,0,0,0,0
4761,6774,True,12,12,82,1,1,1,1,20,5.75,1,1,1,2,0,0,0,0,2,0
4762,6775,False,13,13,79,1,1,8,4,24,5.0,1,1,1,2,0,0,2,0,2,0
4763,6776,True,10,10,76,3,1,4,0,17,6.5,1,0,1,2,1,0,1,0,1,0
4764,6779,False,19,14,95,10,3,2,0,20,3.9473684210526314,3,3,2,3,2,1,1,0,2,1
4765,6781,False,13,12,79,0,4,9,1,17,5.0,4,1,1,2,0,1,2,0,1,1
4766,6783,False,8,8,58,0,1,1,8,15,6.125,1,0,0,1,0,0,0,0,1,0
4767,6784,False,6,6,40,1,2,4,1,14,5.5,2,0,0,0,0,0,1,0,0,0
4768,6785,False,12,12,68,3,6,2,1,15,4.583333333333333,6,1,1,1,1,2,1,0,1,2
4769,6787,True,19,19,93,0,6,13,3,14,3.8421052631578947,6,3,3,2,0,2,2,0,0,2
4770,6788,True,13,13,79,1,1,8,4,24,5.0,1,1,1,2,0,0,2,0,2,0
4771,6789,True,8,8,52,2,3,1,0,11,5.375,3,0,0,0,0,1,0,0,0,1
4772,6790,False,4,4,30,0,0,1,0,9,6.25,0,0,0,0,0,0,0,0,0,0
4773,6792,False,22,22,111,8,1,5,3,27,4.0,1,3,3,3,2,0,2,0,3,0
4774,6793,True,8,8,52,2,3,1,0,11,5.375,3,0,0,0,0,1,0,0,0,1
4775,6794,False,13,13,86,6,3,2,0,22,5.538461538461538,3,1,1,2,2,1,1,0,2,1
4776,6795,True,12,12,80,3,3,2,0,15,5.583333333333333,3,1,1,2,1,1,1,0,1,1
4777,6796,False,20,19,104,8,2,4,0,26,4.15,2,3,3,3,2,0,1,0,3,0
4778,6799,False,24,23,136,10,7,3,1,33,4.625,7,3,3,4,2,2,1,0,3,2
4779,6800,False,24,23,138,10,6,3,1,33,4.708333333333333,6,3,3,4,2,2,1,0,3,2
4780,6801,False,10,10,80,3,5,0,0,23,6.9,5,0,1,2,1,2,0,0,2,2
4781,6802,False,5,5,30,0,3,1,0,8,4.8,3,0,0,0,0,1,0,0,0,1
4782,6804,False,24,23,135,10,6,4,1,31,4.583333333333333,6,3,3,4,2,2,1,0,3,2
4783,6806,True,23,22,128,8,12,3,0,30,4.521739130434782,12,3,3,4,2,2,1,0,3,2
4784,6807,False,24,23,136,10,7,3,1,34,4.625,7,3,3,4,2,2,1,0,3,2
4785,6808,False,24,23,137,10,6,3,1,33,4.666666666666667,6,3,3,4,2,2,1,0,3,2
4786,6809,False,24,23,141,10,6,3,1,34,4.833333333333333,6,3,3,4,2,2,1,0,3,2
4787,6810,False,25,22,119,12,0,2,1,28,3.72,0,3,3,4,2,0,1,0,3,0
4788,6811,False,22,22,112,8,4,3,0,26,4.045454545454546,4,3,3,3,2,1,1,0,3,1
4789,6813,True,24,23,134,10,7,3,1,33,4.541666666666667,7,3,3,4,2,2,1,0,3,2
4790,6814,True,23,23,123,10,3,1,0,31,4.304347826086956,3,3,3,4,2,1,0,0,3,1
4791,6815,False,27,25,141,11,7,4,2,29,4.148148148148148,7,3,3,4,2,2,1,0,3,2
4792,6817,False,15,15,69,4,2,2,1,12,3.533333333333333,2,2,2,1,1,0,1,0,0,0
4793,6819,False,24,23,140,10,6,3,1,34,4.791666666666667,6,3,3,4,2,2,1,0,3,2
4794,6820,False,26,22,126,11,6,2,0,26,3.8076923076923075,6,3,3,4,2,2,1,0,3,2
4795,6821,False,13,12,81,4,1,2,0,22,5.153846153846154,1,1,1,2,1,0,1,0,2,0
4796,6823,True,24,23,133,10,6,4,1,32,4.5,6,3,3,4,2,2,1,0,3,2
4797,6824,False,24,23,139,10,8,3,1,34,4.75,8,3,3,4,2,2,1,0,3,2
4798,6828,True,16,15,85,0,0,2,16,24,4.25,0,2,2,2,0,0,1,0,2,0
4799,6830,False,24,23,140,10,7,4,1,36,4.791666666666667,7,3,3,4,2,2,1,0,3,2
4800,6832,False,24,23,135,10,7,3,1,33,4.583333333333333,7,3,3,4,2,2,1,0,3,2
4801,6833,False,23,22,154,9,11,0,0,37,5.6521739130434785,11,3,3,4,2,2,0,0,3,2
4802,6834,False,24,23,137,10,6,3,1,34,4.666666666666667,6,3,3,4,2,2,1,0,3,2
4803,6835,False,27,25,125,11,4,2,0,24,3.5925925925925926,4,3,3,4,2,1,1,0,2,1
4804,6837,True,24,23,138,10,6,3,1,35,4.708333333333333,6,3,3,4,2,2,1,0,3,2
4805,6839,False,10,7,44,5,6,0,0,9,3.3,6,0,0,0,1,2,0,0,0,2
4806,6841,False,26,26,122,7,7,5,6,27,3.6538461538461537,7,3,3,4,2,2,2,0,3,2
4807,6843,True,22,21,134,4,4,2,0,25,5.045454545454546,4,3,3,4,1,1,1,0,2,1
4808,6844,False,24,23,138,10,7,3,1,34,4.708333333333333,7,3,3,4,2,2,1,0,3,2
4809,6845,False,16,16,70,7,0,2,1,20,3.3125,0,2,2,1,2,0,1,0,2,0
4810,6847,False,24,23,136,10,6,3,1,33,4.625,6,3,3,4,2,2,1,0,3,2
4811,6848,False,17,16,82,4,3,3,2,23,3.764705882352941,3,2,2,2,1,1,1,0,2,1
4812,6849,True,18,18,105,4,7,4,0,25,4.777777777777778,7,2,3,3,1,2,1,0,2,2
4813,6850,True,16,15,96,8,6,1,0,25,4.9375,6,2,2,3,2,2,0,0,2,2
4814,6852,True,7,7,42,2,1,1,0,13,4.857142857142857,1,0,0,0,0,0,0,0,0,0
4815,6854,True,27,24,144,10,4,2,0,28,4.296296296296297,4,3,3,4,2,1,1,0,3,1
4816,6855,True,21,21,112,7,9,2,1,28,4.285714285714286,9,3,3,3,2,2,1,0,3,2
4817,6857,True,17,17,117,5,2,2,0,23,5.823529411764706,2,2,2,4,1,0,1,0,2,0
4818,6858,True,5,5,26,2,0,0,0,4,4.0,0,0,0,0,0,0,0,0,0,0
4819,6860,True,21,19,117,5,2,1,2,26,4.523809523809524,2,3,3,4,1,0,0,0,3,0
4820,6861,True,13,12,88,5,1,1,0,25,5.6923076923076925,1,1,1,2,1,0,0,0,2,0
4821,6862,False,13,13,88,3,5,0,3,16,5.461538461538462,5,1,1,2,1,2,0,0,1,2
4822,6863,True,7,7,37,3,1,1,0,8,4.142857142857143,1,0,0,0,1,0,0,0,0,0
4823,6864,True,13,13,91,3,6,9,0,20,5.923076923076923,6,1,1,2,1,2,2,0,2,2
4824,6867,True,14,13,94,2,6,1,0,25,5.571428571428571,6,1,1,2,0,2,0,0,2,2
4825,6870,True,21,18,129,7,1,3,0,32,5.095238095238095,1,3,3,4,2,0,1,0,3,0
4826,6872,True,15,15,89,4,4,2,0,25,4.866666666666666,4,2,2,2,1,1,1,0,2,1
4827,6874,True,16,15,97,7,2,0,0,23,5.0,2,2,2,3,2,0,0,0,2,0
4828,6875,True,10,10,64,2,1,1,0,17,5.3,1,0,1,1,0,0,0,0,1,0
4829,6876,True,17,16,104,5,8,5,0,15,5.0,8,2,2,3,1,2,2,0,1,2
4830,6877,False,11,11,71,3,0,7,0,21,5.363636363636363,0,1,1,1,1,0,2,0,2,0
4831,6878,False,19,19,114,6,4,2,0,26,4.947368421052632,4,3,3,3,2,1,1,0,3,1
4832,6879,False,16,15,104,6,4,1,0,25,5.4375,4,2,2,3,2,1,0,0,2,1
4833,6880,True,21,19,110,9,3,3,0,25,4.142857142857143,3,3,3,3,2,1,1,0,2,1
4834,6881,True,16,15,97,7,2,0,0,23,5.0,2,2,2,3,2,0,0,0,2,0
4835,6882,False,21,19,114,6,4,2,0,23,4.380952380952381,4,3,3,3,2,1,1,0,2,1
4836,6883,True,15,14,93,4,4,0,0,18,5.133333333333334,4,2,2,2,1,1,0,0,1,1
4837,6884,True,6,6,31,2,1,0,0,9,4.0,1,0,0,0,0,0,0,0,0,0
4838,6885,True,16,16,88,8,1,0,0,21,4.4375,1,2,2,2,2,0,0,0,2,0
4839,6890,True,14,14,73,4,2,2,1,18,4.142857142857143,2,1,2,1,1,0,1,0,1,0
4840,6892,True,13,13,92,2,1,2,0,23,5.923076923076923,1,1,1,2,0,0,1,0,2,0
4841,6893,True,14,14,112,3,6,5,0,32,6.928571428571429,6,1,2,3,1,2,2,0,3,2
4842,6896,True,18,17,99,8,3,1,0,22,4.444444444444445,3,2,2,3,2,1,0,0,2,1
4843,6897,True,24,22,139,6,2,2,0,31,4.75,2,3,3,4,2,0,1,0,3,0
4844,6898,True,13,13,81,2,3,2,0,18,5.153846153846154,3,1,1,2,0,1,1,0,1,1
4845,6900,False,4,4,26,0,1,1,4,7,5.25,1,0,0,0,0,0,0,0,0,0
4846,6903,True,20,19,113,8,1,4,0,25,4.6,1,3,3,3,2,0,1,0,2,0
4847,6905,True,21,20,111,7,2,1,1,23,4.238095238095238,2,3,3,3,2,0,0,0,2,0
4848,6907,True,10,10,59,2,0,5,0,14,4.8,0,0,1,1,0,0,2,0,0,0
4849,6908,False,23,19,128,5,12,5,3,31,4.521739130434782,12,3,3,4,1,2,2,0,3,2
4850,6909,True,15,15,89,4,5,0,0,16,4.866666666666666,5,2,2,2,1,2,0,0,1,2
4851,6910,True,22,21,142,4,4,1,9,28,5.409090909090909,4,3,3,4,1,1,0,0,3,1
4852,6911,False,23,20,112,10,2,2,1,28,3.8260869565217392,2,3,3,3,2,0,1,0,3,0
4853,6912,False,23,23,123,8,5,1,0,23,4.304347826086956,5,3,3,4,2,2,0,0,2,2
4854,6913,True,24,21,132,11,1,2,1,38,4.458333333333333,1,3,3,4,2,0,1,0,3,0
4855,6914,False,8,8,35,4,0,0,0,10,3.25,0,0,0,0,1,0,0,0,0,0
4856,6915,False,17,17,95,7,3,1,0,19,4.529411764705882,3,2,2,3,2,1,0,0,1,1
4857,6916,True,16,16,113,5,5,4,0,30,5.9375,5,2,2,3,1,2,1,0,3,2
4858,6917,False,20,20,100,9,1,0,2,23,3.95,1,3,3,3,2,0,0,0,2,0
4859,6918,True,13,13,79,5,5,1,0,15,5.0,5,1,1,2,1,2,0,0,1,2
4860,6919,True,17,16,117,2,5,3,0,24,5.823529411764706,5,2,2,4,0,2,1,0,2,2
4861,6920,True,3,3,24,0,1,0,0,6,6.666666666666667,1,0,0,0,0,0,0,0,0,0
4862,6921,True,13,13,104,3,3,4,0,25,6.923076923076923,3,1,1,3,1,1,1,0,2,1
4863,6925,False,10,10,59,3,3,1,0,12,4.8,3,0,1,1,1,1,0,0,0,1
4864,6926,False,21,17,139,9,3,2,0,37,5.523809523809524,3,3,2,4,2,1,1,0,3,1
4865,6928,False,14,14,66,8,5,1,0,15,3.642857142857143,5,1,2,1,2,2,0,0,1,2
4866,6929,True,5,5,28,1,0,1,0,8,4.4,0,0,0,0,0,0,0,0,0,0
4867,6930,True,23,21,127,12,2,2,1,29,4.478260869565218,2,3,3,4,2,0,1,0,3,0
4868,6931,True,9,9,55,1,1,1,0,13,5.0,1,0,0,1,0,0,0,0,0,0
4869,6932,True,10,10,63,1,2,6,1,16,5.1,2,0,1,1,0,0,2,0,1,0
4870,6933,False,10,10,62,2,8,1,0,9,5.1,8,0,1,1,0,2,0,0,0,2
4871,6935,True,9,9,61,1,3,5,0,15,5.666666666666667,3,0,0,1,0,1,2,0,1,1
4872,6936,False,22,20,110,10,2,2,0,27,3.9545454545454546,2,3,3,3,2,0,1,0,3,0
4873,6937,False,2,2,23,0,1,0,2,6,10.0,1,0,0,0,0,0,0,0,0,0
4874,6939,True,10,10,66,0,3,10,0,17,5.5,3,0,1,1,0,1,2,0,1,1
4875,6940,True,5,5,40,0,2,3,0,9,6.6,2,0,0,0,0,0,1,0,0,0
4876,6943,True,15,15,86,7,3,2,0,21,4.666666666666667,3,2,2,2,2,1,1,0,2,1
4877,6945,True,19,17,112,9,3,1,1,27,4.842105263157895,3,3,2,3,2,1,0,0,3,1
4878,6946,True,10,10,79,1,1,3,0,22,6.5,1,0,1,2,0,0,1,0,2,0
4879,6948,True,10,10,65,1,0,2,1,19,5.4,0,0,1,1,0,0,1,0,1,0
4880,6949,True,11,11,69,4,0,1,0,19,5.181818181818182,0,1,1,1,1,0,0,0,1,0
4881,6950,True,10,10,79,1,1,3,0,22,6.5,1,0,1,2,0,0,1,0,2,0
