,id,#palabras,#palabras_unicas,#caracteres,#stopwords,#puntuacion,#capitalize,#mayusculas,#silabas,promedio_len_word,#caracteres_especiales
4059,5766,18,17,105,8,0,3,0,24,4.777777777777778,0
4060,5769,13,13,83,4,3,3,1,17,5.3076923076923075,3
4061,5771,11,10,55,3,4,0,1,11,3.8181818181818183,4
4062,5772,14,14,91,0,3,12,3,18,5.428571428571429,3
4063,5775,12,12,69,4,2,3,1,14,4.666666666666667,2
4064,5776,9,9,69,1,0,2,0,19,6.555555555555555,0
4065,5777,15,14,112,0,8,10,3,30,6.266666666666667,8
4066,5778,13,12,69,4,0,1,0,21,4.230769230769231,0
4067,5780,15,15,86,4,4,6,1,19,4.666666666666667,4
4068,5781,19,17,130,0,3,11,0,25,5.368421052631579,3
4069,5783,25,21,127,9,4,1,0,28,4.04,4
4070,5784,15,13,117,0,2,5,0,24,6.733333333333333,2
4071,5789,10,10,68,0,3,1,7,13,5.5,3
4072,5790,8,8,42,0,2,6,0,7,4.125,2
4073,5791,9,9,59,0,6,8,0,16,5.444444444444445,6
4074,5792,9,8,50,3,3,0,0,13,4.444444444444445,3
4075,5793,19,19,106,1,9,4,7,15,4.473684210526316,9
4076,5794,10,9,51,1,8,3,2,10,3.9,8
4077,5795,23,23,119,3,5,13,3,22,4.130434782608695,5
4078,5797,22,22,123,1,9,6,6,19,4.5,9
4079,5798,21,20,104,9,11,2,1,29,3.9047619047619047,11
4080,5799,6,6,39,2,4,0,0,9,5.333333333333333,4
4081,5800,14,14,79,4,3,4,0,23,4.571428571428571,3
4082,5801,13,13,73,7,2,2,0,18,4.538461538461538,2
4083,5803,23,23,119,3,5,13,3,22,4.130434782608695,5
4084,5804,13,13,75,0,2,12,0,18,4.6923076923076925,2
4085,5805,16,16,95,3,7,5,0,20,4.875,7
4086,5807,22,20,112,7,4,7,0,23,4.045454545454546,4
4087,5808,10,10,67,2,5,6,0,12,5.6,5
4088,5812,24,22,131,6,6,4,2,29,4.416666666666667,6
4089,5814,4,4,20,2,0,1,0,6,3.75,0
4090,5815,18,18,113,2,4,4,1,23,5.222222222222222,4
4091,5816,6,6,25,2,2,0,0,7,3.0,2
4092,5817,2,2,14,0,3,1,0,4,5.0,3
4093,5818,18,18,115,6,9,3,1,28,5.333333333333333,9
4094,5819,4,4,21,1,0,0,0,8,4.0,0
4095,5821,4,4,22,2,1,0,0,4,4.25,1
4096,5822,14,14,98,1,3,3,0,28,5.928571428571429,3
4097,5824,10,10,63,1,1,2,0,14,5.2,1
4098,5825,18,18,113,2,4,4,1,23,5.222222222222222,4
4099,5826,23,23,142,2,13,9,6,23,5.130434782608695,13
4100,5827,18,17,108,5,6,4,0,25,4.944444444444445,6
4101,5828,4,4,23,0,1,4,0,5,4.5,1
4102,5829,9,9,51,3,0,1,0,15,4.555555555555555,0
4103,5832,3,3,17,1,1,1,0,4,4.333333333333333,1
4104,5833,19,19,109,6,5,3,1,19,4.684210526315789,5
4105,5834,22,22,137,2,9,11,5,23,5.181818181818182,9
4106,5835,11,11,88,2,5,1,1,23,6.909090909090909,5
4107,5836,19,19,102,7,1,8,0,17,4.315789473684211,1
4108,5837,5,5,28,0,1,2,0,8,4.4,1
4109,5840,15,15,115,3,10,2,1,29,6.6,10
4110,5841,21,20,117,6,7,8,4,27,4.523809523809524,7
4111,5842,16,16,99,3,3,4,0,22,5.125,3
4112,5843,11,11,54,2,2,2,0,12,3.8181818181818183,2
4113,5845,6,6,44,0,7,1,0,13,6.166666666666667,7
4114,5847,10,10,67,2,1,2,0,17,5.6,1
4115,5848,8,8,63,1,6,2,0,17,6.75,6
4116,5849,9,9,53,2,1,2,0,11,4.777777777777778,1
4117,5850,5,5,28,0,0,5,0,6,4.4,0
4118,5853,17,15,96,9,1,4,1,17,4.588235294117647,1
4119,5854,7,7,38,0,1,5,0,9,4.285714285714286,1
4120,5855,9,9,54,1,1,2,0,13,4.888888888888889,1
4121,5856,10,10,78,2,8,2,0,20,6.7,8
4122,5858,14,14,117,0,15,0,1,35,7.285714285714286,15
4123,5861,9,9,53,1,1,2,0,13,4.777777777777778,1
4124,5863,23,19,116,12,4,3,1,25,3.9565217391304346,4
4125,5864,13,13,94,4,9,3,0,19,6.153846153846154,9
4126,5867,3,3,18,0,0,1,0,5,4.666666666666667,0
4127,5868,12,12,81,2,1,3,0,22,5.666666666666667,1
4128,5869,15,15,97,6,8,1,0,29,5.4,8
4129,5870,9,9,67,2,4,4,0,15,6.333333333333333,4
4130,5873,4,4,23,2,0,0,0,8,4.5,0
4131,5874,18,18,99,8,4,2,1,26,4.388888888888889,4
4132,5875,11,11,54,2,2,2,0,12,3.8181818181818183,2
4133,5876,18,18,111,4,4,3,0,27,5.111111111111111,4
4134,5881,11,11,59,1,3,2,0,14,4.2727272727272725,3
4135,5882,19,19,107,8,7,3,1,28,4.578947368421052,7
4136,5883,12,12,92,3,1,2,0,23,6.583333333333333,1
4137,5884,12,12,92,2,4,0,1,24,6.583333333333333,4
4138,5885,16,16,113,0,4,9,0,31,6.0,4
4139,5886,16,16,75,8,0,1,1,17,3.625,0
4140,5887,13,13,67,5,0,0,0,13,4.076923076923077,0
4141,5888,21,19,109,10,2,0,0,27,4.142857142857143,2
4142,5889,5,5,30,0,1,5,0,7,4.8,1
4143,5890,18,18,103,5,7,3,5,26,4.666666666666667,7
4144,5891,14,14,89,0,3,1,14,24,5.285714285714286,3
4145,5892,22,22,115,12,6,2,0,33,4.181818181818182,6
4146,5893,25,21,122,13,3,1,1,28,3.84,3
4147,5894,13,13,68,5,2,3,1,15,4.076923076923077,2
4148,5896,11,11,58,0,1,0,11,11,4.181818181818182,1
4149,5898,18,18,103,5,7,3,5,26,4.666666666666667,7
4150,5899,24,22,145,7,9,4,2,34,5.0,9
4151,5900,16,16,91,7,1,3,0,22,4.625,1
4152,5901,13,13,82,2,2,1,0,19,5.230769230769231,2
4153,5902,28,26,146,9,3,2,2,36,4.178571428571429,3
4154,5903,27,21,142,2,8,9,3,33,4.222222222222222,8
4155,5904,16,16,83,8,1,2,0,20,4.125,1
4156,5905,23,16,108,11,3,4,2,28,3.652173913043478,3
4157,5906,4,4,20,3,1,0,0,6,3.75,1
4158,5907,21,21,128,6,2,3,0,25,5.0476190476190474,2
4159,5908,13,13,59,5,3,1,1,14,3.4615384615384617,3
4160,5909,13,13,81,4,4,1,1,20,5.153846153846154,4
4161,5911,14,14,71,0,0,14,0,17,4.0,0
4162,5912,6,6,36,0,2,0,6,8,4.666666666666667,2
4163,5913,22,20,114,0,0,0,22,29,4.136363636363637,0
4164,5916,16,16,90,0,2,1,16,23,4.5,2
4165,5918,16,16,84,6,0,0,0,16,4.1875,0
4166,5919,5,5,40,1,4,0,0,6,6.8,4
4167,5920,11,11,63,1,2,10,1,15,4.636363636363637,2
4168,5921,18,18,103,5,7,3,5,26,4.666666666666667,7
4169,5922,24,23,103,8,3,4,2,26,3.25,3
4170,5923,27,25,121,12,1,3,3,33,3.4444444444444446,1
4171,5925,18,17,114,8,2,4,0,30,5.277777777777778,2
4172,5927,27,26,128,14,1,1,0,27,3.7037037037037037,1
4173,5928,10,10,48,3,1,1,0,14,3.7,1
4174,5929,8,7,41,0,4,0,0,11,3.875,4
4175,5930,18,18,98,4,3,0,0,21,4.388888888888889,3
4176,5932,22,22,130,6,5,1,0,31,4.863636363636363,5
4177,5933,17,17,117,0,4,9,0,31,5.823529411764706,4
4178,5934,16,16,121,4,6,2,0,29,6.5,6
4179,5935,11,11,69,2,0,3,0,16,5.181818181818182,0
4180,5937,10,10,59,2,2,3,0,12,4.8,2
4181,5938,19,17,95,5,3,5,2,21,3.9473684210526314,3
4182,5939,8,8,55,0,0,8,0,10,5.75,0
4183,5942,6,6,41,1,3,2,0,9,5.666666666666667,3
4184,5943,4,4,21,1,0,1,0,6,4.0,0
4185,5944,15,15,87,3,1,8,1,20,4.733333333333333,1
4186,5947,13,13,70,2,9,1,6,12,4.3076923076923075,9
4187,5949,9,8,45,0,1,2,6,8,3.888888888888889,1
4188,5950,24,23,140,5,2,4,0,29,4.791666666666667,2
4189,5952,24,23,123,7,9,6,0,31,4.041666666666667,9
4190,5953,13,13,82,3,1,9,0,20,5.230769230769231,1
4191,5954,5,5,27,1,0,4,0,6,4.2,0
4192,5955,14,13,79,8,2,3,1,17,4.571428571428571,2
4193,5956,11,10,59,4,2,3,0,14,4.2727272727272725,2
4194,5957,15,15,84,6,1,3,1,22,4.533333333333333,1
4195,5958,17,17,94,6,1,0,0,23,4.470588235294118,1
4196,5959,8,8,55,0,0,8,0,10,5.75,0
4197,5960,15,15,116,5,4,4,1,23,6.666666666666667,4
4198,5961,25,25,142,7,5,6,0,29,4.64,5
4199,5962,21,21,138,4,7,1,2,34,5.476190476190476,7
4200,5963,13,13,81,0,2,6,3,10,5.153846153846154,2
4201,5964,15,15,102,2,3,10,0,25,5.666666666666667,3
4202,5965,12,12,75,2,5,4,0,16,5.166666666666667,5
4203,5966,11,11,57,6,4,0,0,13,4.090909090909091,4
4204,5972,7,7,52,1,1,1,0,14,6.285714285714286,1
4205,5974,9,9,64,2,4,1,0,17,6.0,4
4206,5975,11,11,57,1,1,0,9,12,4.090909090909091,1
4207,5978,13,13,79,1,4,8,2,17,5.0,4
4208,5979,18,18,101,8,5,2,0,23,4.555555555555555,5
4209,5980,13,13,87,1,7,5,0,15,5.538461538461538,7
4210,5981,12,12,81,4,9,2,0,21,5.5,9
4211,5982,24,22,130,10,1,4,0,29,4.375,1
4212,5983,10,10,56,1,1,0,8,13,4.5,1
4213,5985,12,12,83,0,5,8,1,17,5.833333333333333,5
4214,5987,23,23,140,5,4,3,4,36,5.043478260869565,4
4215,5988,19,19,135,2,9,2,0,34,6.052631578947368,9
4216,5989,6,6,44,0,2,3,2,13,6.166666666666667,2
4217,5990,6,6,44,0,2,3,2,14,6.166666666666667,2
4218,5991,11,11,100,2,1,7,0,29,8.0,1
4219,5992,7,7,49,0,3,3,3,14,5.714285714285714,3
4220,5995,10,10,73,3,4,0,0,18,6.2,4
4221,5996,14,14,119,4,6,1,0,33,7.428571428571429,6
4222,5997,14,14,89,0,4,10,1,22,5.285714285714286,4
4223,5998,8,8,57,2,2,5,0,17,6.0,2
4224,5999,16,15,126,4,3,2,0,34,6.8125,3
4225,6000,14,14,89,0,4,10,1,22,5.285714285714286,4
4226,6001,7,7,52,1,1,1,0,11,6.285714285714286,1
4227,6002,13,13,88,0,6,3,9,20,5.615384615384615,6
4228,6003,7,7,49,0,3,3,3,13,5.714285714285714,3
4229,6004,20,19,125,5,3,4,1,33,5.2,3
4230,6007,7,7,49,0,3,3,3,13,5.714285714285714,3
4231,6009,20,19,124,5,2,4,1,33,5.15,2
4232,6012,8,8,53,3,2,1,0,18,5.5,2
4233,6013,28,25,142,14,0,3,2,39,4.035714285714286,0
4234,6015,3,3,62,1,16,0,0,17,19.333333333333332,16
4235,6017,8,8,53,3,2,1,0,18,5.5,2
4236,6019,6,6,44,0,2,3,2,13,6.166666666666667,2
4237,6020,10,9,61,4,2,0,0,15,5.0,2
4238,6022,8,8,55,2,2,3,0,16,5.75,2
4239,6023,14,14,119,4,6,1,0,33,7.428571428571429,6
4240,6024,12,12,92,2,3,5,0,23,6.583333333333333,3
4241,6026,6,6,44,0,2,3,2,13,6.166666666666667,2
4242,6027,20,20,127,1,7,3,13,24,5.3,7
4243,6030,8,8,57,2,2,5,0,17,6.0,2
4244,6031,14,14,119,4,6,1,0,33,7.428571428571429,6
4245,6032,14,14,89,0,4,10,1,21,5.285714285714286,4
4246,6033,7,7,49,0,3,3,3,13,5.714285714285714,3
4247,6034,8,8,57,2,2,5,0,17,6.0,2
4248,6036,8,8,53,1,0,3,1,10,5.5,0
4249,6037,27,24,123,9,2,1,1,31,3.5185185185185186,2
4250,6038,20,18,115,2,5,13,3,29,4.7,5
4251,6039,23,19,116,11,4,4,0,30,3.9130434782608696,4
4252,6041,8,8,55,0,0,8,0,15,5.75,0
4253,6043,9,9,55,0,0,8,0,12,4.777777777777778,0
4254,6045,16,14,75,6,5,2,3,13,3.625,5
4255,6047,19,18,105,6,2,10,0,24,4.421052631578948,2
4256,6048,11,10,70,5,0,6,0,13,5.2727272727272725,0
4257,6049,16,16,85,5,6,0,0,21,4.25,6
4258,6050,4,4,21,0,0,0,0,7,4.0,0
4259,6051,17,17,118,3,6,6,0,22,5.882352941176471,6
4260,6053,17,16,117,2,8,1,2,32,5.823529411764706,8
4261,6055,21,21,108,6,15,3,2,16,4.095238095238095,15
4262,6056,7,7,45,1,5,1,0,11,5.285714285714286,5
4263,6057,12,12,80,2,3,8,0,16,5.583333333333333,3
4264,6058,13,13,87,1,3,9,0,15,5.615384615384615,3
4265,6059,24,24,117,9,3,6,0,28,3.8333333333333335,3
4266,6060,23,22,117,7,10,2,2,26,4.043478260869565,10
4267,6061,15,15,89,1,8,1,0,23,4.866666666666666,8
4268,6064,22,21,117,7,5,3,2,28,4.2727272727272725,5
4269,6065,18,18,94,5,2,2,0,24,4.166666666666667,2
4270,6066,6,6,38,0,1,2,0,10,5.166666666666667,1
4271,6069,14,14,92,3,6,2,1,21,5.285714285714286,6
4272,6070,10,10,67,3,1,2,0,18,5.6,1
4273,6071,11,11,75,1,6,4,0,14,5.7272727272727275,6
4274,6072,17,17,115,3,5,8,0,24,5.705882352941177,5
4275,6073,7,7,36,2,0,1,0,9,4.0,0
4276,6074,14,14,86,5,9,2,0,14,5.071428571428571,9
4277,6075,20,19,113,7,6,2,1,20,4.6,6
4278,6076,20,20,109,6,6,1,2,24,4.4,6
4279,6078,10,10,67,2,1,7,0,14,5.6,1
4280,6083,17,16,103,3,7,2,6,27,5.0,7
4281,6084,18,18,116,1,3,15,0,25,5.388888888888889,3
4282,6085,6,6,28,0,1,5,0,6,3.5,1
4283,6086,20,19,99,6,3,1,0,20,3.9,3
4284,6087,22,22,116,9,5,4,0,27,4.2272727272727275,5
4285,6088,16,15,99,6,2,2,0,24,5.125,2
4286,6090,22,22,116,9,5,4,0,27,4.2272727272727275,5
4287,6091,16,14,88,7,2,2,0,20,4.4375,2
4288,6092,21,20,122,8,3,3,0,28,4.761904761904762,3
4289,6093,5,5,33,0,3,0,3,5,5.2,3
4290,6094,22,20,140,8,6,5,0,29,5.318181818181818,6
4291,6096,21,20,122,8,3,3,0,28,4.761904761904762,3
4292,6097,22,22,116,9,5,4,0,27,4.2272727272727275,5
4293,6098,21,19,103,10,2,2,0,24,3.857142857142857,2
4294,6099,17,16,106,6,3,2,0,26,5.176470588235294,3
4295,6100,25,22,118,10,3,2,0,30,3.68,3
4296,6102,7,7,29,3,4,0,1,11,3.0,4
4297,6103,9,9,36,6,4,1,1,7,2.888888888888889,4
4298,6104,15,15,80,3,2,2,1,18,4.266666666666667,2
4299,6105,22,20,140,8,6,5,0,29,5.318181818181818,6
4300,6106,24,22,121,11,5,2,1,26,4.0,5
4301,6108,16,15,82,7,0,1,0,17,4.0625,0
4302,6109,28,24,134,16,5,1,1,30,3.75,5
4303,6110,21,20,122,8,3,3,0,28,4.761904761904762,3
4304,6111,22,22,116,9,5,4,0,27,4.2272727272727275,5
4305,6112,16,15,99,6,2,2,0,24,5.125,2
4306,6113,22,19,110,11,3,2,0,26,3.9545454545454546,3
4307,6115,16,16,109,2,6,5,0,21,5.75,6
4308,6116,17,16,106,6,3,2,0,26,5.176470588235294,3
4309,6118,22,22,116,9,5,4,0,27,4.2272727272727275,5
4310,6119,21,19,103,10,2,2,0,24,3.857142857142857,2
4311,6120,16,15,85,4,4,3,1,23,4.1875,4
4312,6123,22,20,140,8,6,5,0,29,5.318181818181818,6
4313,6125,16,15,99,6,2,2,0,24,5.125,2
4314,6126,10,10,50,3,3,4,2,13,3.9,3
4315,6127,4,4,29,0,0,3,0,9,6.0,0
4316,6128,9,9,42,4,1,1,0,12,3.5555555555555554,1
4317,6130,21,20,112,10,4,2,0,33,4.285714285714286,4
4318,6132,22,22,116,9,5,4,0,27,4.2272727272727275,5
4319,6133,16,16,94,7,4,2,2,16,4.8125,4
4320,6134,22,19,110,11,3,2,0,26,3.9545454545454546,3
4321,6135,12,12,67,0,1,9,2,18,4.5,1
4322,6137,21,20,139,7,5,2,0,38,5.523809523809524,5
4323,6138,19,18,114,4,5,8,2,29,4.947368421052632,5
4324,6140,21,20,117,9,6,1,1,35,4.523809523809524,6
4325,6141,14,14,75,3,1,2,2,19,4.285714285714286,1
4326,6145,18,18,98,3,5,3,2,23,4.388888888888889,5
4327,6146,9,9,66,1,5,2,2,14,6.222222222222222,5
4328,6147,17,17,101,3,4,10,1,26,4.882352941176471,4
4329,6148,11,11,80,0,3,9,1,20,6.090909090909091,3
4330,6150,10,10,66,0,2,9,1,17,5.5,2
4331,6151,11,11,65,0,0,9,2,18,4.818181818181818,0
4332,6152,18,17,115,5,4,9,0,27,5.333333333333333,4
4333,6153,22,20,105,15,0,0,0,22,3.727272727272727,0
4334,6154,11,11,62,0,0,10,1,17,4.545454545454546,0
4335,6156,16,16,105,2,4,14,0,27,5.5,4
4336,6159,10,10,61,0,0,8,1,17,5.0,0
4337,6160,11,11,76,1,2,4,0,18,5.818181818181818,2
4338,6162,16,16,111,0,5,13,0,21,5.875,5
4339,6163,18,18,98,3,5,3,2,23,4.388888888888889,5
4340,6164,10,10,72,0,6,8,1,18,6.1,6
4341,6165,11,11,74,1,0,4,0,18,5.636363636363637,0
4342,6166,14,13,70,6,2,0,1,11,3.9285714285714284,2
4343,6167,3,3,20,0,1,2,0,5,5.0,1
4344,6169,15,14,93,3,3,7,2,24,5.133333333333334,3
4345,6170,12,12,78,0,2,9,2,19,5.416666666666667,2
4346,6171,11,11,65,0,0,9,2,18,4.818181818181818,0
4347,6173,2,2,16,0,1,1,0,8,6.5,1
4348,6174,19,18,114,4,5,8,2,29,4.947368421052632,5
4349,6175,20,19,114,6,2,2,0,30,4.65,2
4350,6178,12,12,67,0,1,9,2,18,4.5,1
4351,6181,11,11,74,1,0,4,0,18,5.636363636363637,0
4352,6183,19,18,113,4,4,8,2,29,4.894736842105263,4
4353,6184,19,19,110,3,5,6,1,26,4.7368421052631575,5
4354,6185,9,9,62,1,1,6,0,16,5.777777777777778,1
4355,6187,14,14,94,3,1,2,0,23,5.642857142857143,1
4356,6188,12,12,84,1,2,5,0,18,5.916666666666667,2
4357,6191,6,6,41,2,0,4,0,9,5.666666666666667,0
4358,6192,12,12,84,1,1,6,0,23,5.833333333333333,1
4359,6193,6,6,41,2,0,4,0,9,5.666666666666667,0
4360,6195,9,9,76,1,3,6,0,18,7.333333333333333,3
4361,6196,7,7,48,1,0,6,0,13,5.714285714285714,0
4362,6197,16,16,102,3,0,7,1,22,5.3125,0
4363,6198,8,8,49,0,0,7,0,12,5.0,0
4364,6199,6,6,41,2,0,4,0,9,5.666666666666667,0
4365,6200,6,6,41,2,0,4,0,9,5.666666666666667,0
4366,6201,7,7,48,1,0,6,0,13,5.714285714285714,0
4367,6202,4,4,31,1,0,1,0,7,6.5,0
4368,6203,11,11,70,2,4,8,0,16,5.181818181818182,4
4369,6206,6,6,41,2,0,4,0,9,5.666666666666667,0
4370,6207,6,6,41,2,0,4,0,9,5.666666666666667,0
4371,6208,9,9,78,1,2,1,0,18,7.555555555555555,2
4372,6211,13,13,89,1,1,6,0,23,5.769230769230769,1
4373,6213,7,7,58,0,1,6,0,17,7.142857142857143,1
4374,6215,9,9,69,1,4,3,0,20,6.555555555555555,4
4375,6216,7,7,34,2,1,1,0,7,3.7142857142857144,1
4376,6217,8,8,59,1,0,2,0,17,6.25,0
4377,6218,7,7,48,1,0,6,0,13,5.714285714285714,0
4378,6219,8,8,59,1,0,2,0,17,6.25,0
4379,6220,11,11,73,2,4,3,2,18,5.545454545454546,4
4380,6222,9,9,67,1,1,2,0,19,6.333333333333333,1
4381,6223,11,11,73,2,4,3,2,18,5.545454545454546,4
4382,6224,10,10,64,3,2,1,0,13,5.3,2
4383,6226,17,17,96,6,2,2,2,21,4.588235294117647,2
4384,6227,11,11,70,0,0,9,1,12,5.2727272727272725,0
4385,6230,10,10,78,1,2,1,0,18,6.7,2
4386,6232,6,6,41,2,0,4,0,9,5.666666666666667,0
4387,6233,13,12,89,2,1,9,1,22,5.769230769230769,1
4388,6234,12,12,81,1,1,5,0,22,5.666666666666667,1
4389,6240,7,7,49,0,0,7,0,14,5.857142857142857,0
4390,6241,18,18,98,7,3,2,1,21,4.388888888888889,3
4391,6243,15,15,98,2,6,3,0,19,5.4,6
4392,6244,15,15,98,2,6,3,0,19,5.4,6
4393,6245,15,15,98,2,6,3,0,19,5.4,6
4394,6246,15,15,98,2,6,3,0,19,5.4,6
4395,6247,12,12,91,0,3,9,0,21,6.5,3
4396,6248,15,15,98,2,6,3,0,19,5.4,6
4397,6253,15,15,98,2,6,3,0,19,5.4,6
4398,6254,7,7,49,0,0,7,0,14,5.857142857142857,0
4399,6255,15,15,98,2,6,3,0,19,5.4,6
4400,6256,15,15,98,2,6,3,0,19,5.4,6
4401,6257,8,8,53,1,1,6,0,11,5.5,1
4402,6258,17,15,118,3,5,6,1,27,5.823529411764706,5
4403,6259,15,15,98,2,6,3,0,19,5.4,6
4404,6261,15,15,98,2,6,3,0,19,5.4,6
4405,6262,15,15,98,2,6,3,0,19,5.4,6
4406,6263,23,23,132,10,3,3,0,33,4.695652173913044,3
4407,6265,15,15,98,2,6,3,0,19,5.4,6
4408,6267,15,15,98,2,6,3,0,19,5.4,6
4409,6268,8,8,55,3,0,3,0,16,5.75,0
4410,6269,13,13,96,3,3,7,1,21,6.153846153846154,3
4411,6271,13,13,80,3,2,0,2,21,5.076923076923077,2
4412,6272,15,15,98,2,6,3,0,19,5.4,6
4413,6273,26,23,140,12,3,2,2,37,4.346153846153846,3
4414,6274,15,15,98,2,6,3,0,19,5.4,6
4415,6276,15,15,98,2,6,3,0,19,5.4,6
4416,6277,7,7,49,0,0,7,0,14,5.857142857142857,0
4417,6278,9,9,75,1,2,4,0,20,7.222222222222222,2
4418,6281,7,7,49,0,0,7,0,14,5.857142857142857,0
4419,6282,15,14,100,5,5,2,2,26,5.4,5
4420,6283,15,15,98,2,6,3,0,19,5.4,6
4421,6292,15,14,95,2,4,10,2,23,5.266666666666667,4
4422,6293,16,16,108,1,5,4,2,25,5.6875,5
4423,6294,16,15,72,6,2,2,2,18,3.4375,2
4424,6296,22,22,122,11,1,1,0,30,4.5,1
4425,6297,14,14,78,2,1,3,0,18,4.5,1
4426,6299,8,8,71,0,5,2,1,16,7.75,5
4427,6300,5,5,25,2,1,0,0,8,3.8,1
4428,6301,11,11,68,2,3,7,0,15,5.090909090909091,3
4429,6302,16,15,85,5,6,1,0,21,4.25,6
4430,6303,10,10,62,2,0,4,0,16,5.1,0
4431,6304,9,9,46,4,1,1,0,14,4.0,1
4432,6305,31,27,138,12,3,2,1,27,3.4193548387096775,3
4433,6306,11,11,61,0,2,0,10,13,4.454545454545454,2
4434,6310,11,10,64,0,6,3,2,11,4.636363636363637,6
4435,6311,15,14,80,4,0,0,0,17,4.266666666666667,0
4436,6312,21,13,109,9,5,3,0,27,4.142857142857143,5
4437,6314,10,10,62,2,0,4,0,16,5.1,0
4438,6315,20,17,112,9,3,4,1,27,4.55,3
4439,6317,10,10,62,2,0,4,0,16,5.1,0
4440,6318,15,14,71,7,2,1,2,15,3.6,2
4441,6320,23,22,138,7,4,3,0,28,4.956521739130435,4
4442,6322,16,16,84,7,2,2,0,23,4.1875,2
4443,6323,20,18,116,10,2,2,0,35,4.75,2
4444,6325,22,20,114,10,3,1,1,24,4.136363636363637,3
4445,6326,10,10,61,3,1,0,0,15,5.0,1
4446,6328,16,14,104,1,4,8,2,25,5.4375,4
4447,6329,11,11,73,5,1,1,0,17,5.545454545454546,1
4448,6330,13,12,69,3,4,3,1,17,4.230769230769231,4
4449,6331,17,17,114,7,1,2,0,27,5.647058823529412,1
4450,6332,5,5,29,2,1,1,0,7,4.6,1
4451,6334,16,16,114,3,3,4,1,30,6.0625,3
4452,6335,17,17,116,3,2,4,0,29,5.764705882352941,2
4453,6336,18,16,105,6,4,2,1,24,4.722222222222222,4
4454,6337,18,16,105,6,4,2,1,24,4.722222222222222,4
4455,6338,14,14,104,1,7,6,0,23,6.357142857142857,7
4456,6339,15,13,83,6,1,2,1,22,4.466666666666667,1
4457,6340,21,21,135,3,0,4,0,34,5.333333333333333,0
4458,6341,12,12,115,1,7,1,0,29,8.5,7
4459,6342,8,8,59,1,0,6,0,18,6.25,0
4460,6343,9,9,59,2,3,3,0,10,5.444444444444445,3
4461,6344,18,16,105,6,4,2,1,24,4.722222222222222,4
4462,6345,18,16,105,6,4,2,1,24,4.722222222222222,4
4463,6346,17,17,116,5,7,5,0,31,5.764705882352941,7
4464,6347,11,11,67,4,1,1,0,19,5.0,1
4465,6348,15,13,86,6,4,2,1,22,4.666666666666667,4
4466,6349,12,12,74,4,1,1,0,16,5.083333333333333,1
4467,6350,19,17,112,8,7,3,0,26,4.842105263157895,7
4468,6354,16,16,95,2,13,5,6,19,4.75,13
4469,6355,15,15,89,2,3,2,1,21,4.866666666666666,3
4470,6356,9,9,60,1,0,8,0,18,5.555555555555555,0
4471,6358,17,15,115,6,6,2,1,31,5.529411764705882,6
4472,6361,15,14,94,4,8,3,0,18,5.2,8
4473,6362,25,23,142,11,1,10,0,29,4.64,1
4474,6363,6,6,36,1,0,1,0,9,4.833333333333333,0
4475,6365,18,16,105,6,4,2,1,24,4.722222222222222,4
4476,6366,18,16,105,6,4,2,1,24,4.722222222222222,4
4477,6369,16,16,119,1,8,15,0,33,6.375,8
4478,6370,15,15,93,0,9,11,1,17,5.066666666666666,9
4479,6371,17,15,103,5,6,4,1,23,5.0,6
4480,6372,16,16,95,2,13,5,6,19,4.75,13
4481,6373,13,12,93,1,4,4,0,23,5.923076923076923,4
4482,6374,15,15,115,0,7,11,0,29,6.6,7
4483,6375,16,16,95,2,13,5,6,19,4.75,13
4484,6376,14,14,82,4,1,10,0,23,4.785714285714286,1
4485,6380,18,16,105,6,4,2,1,24,4.722222222222222,4
4486,6382,18,16,105,6,4,2,1,24,4.722222222222222,4
4487,6383,24,22,142,8,9,2,1,31,4.875,9
4488,6384,19,19,127,4,3,2,2,34,5.578947368421052,3
4489,6385,12,12,68,4,0,1,0,17,4.583333333333333,0
4490,6386,3,3,21,1,0,0,0,6,5.666666666666667,0
4491,6387,16,16,95,7,9,0,1,16,4.875,9
4492,6388,10,9,67,0,5,0,7,18,5.5,5
4493,6389,7,7,38,3,0,1,1,14,4.285714285714286,0
4494,6391,10,9,67,0,5,0,7,18,5.5,5
4495,6392,4,4,25,0,0,1,0,8,5.0,0
4496,6393,5,5,30,2,6,0,0,5,4.8,6
4497,6394,8,8,42,6,9,1,1,7,4.125,9
4498,6395,14,14,93,0,3,10,2,18,5.571428571428571,3
4499,6396,7,7,53,2,4,1,0,14,6.428571428571429,4
4500,6397,6,6,35,4,3,0,0,5,4.666666666666667,3
4501,6398,14,14,95,4,3,2,0,24,5.714285714285714,3
4502,6399,11,11,57,5,2,1,0,13,4.090909090909091,2
4503,6400,4,4,29,0,0,1,1,6,6.0,0
4504,6402,2,2,19,0,3,0,0,5,8.0,3
4505,6403,11,10,53,2,3,7,1,12,3.727272727272727,3
4506,6404,15,15,101,1,6,12,1,21,5.666666666666667,6
4507,6405,10,10,62,1,0,2,0,17,5.1,0
4508,6406,6,6,41,1,4,1,0,10,5.666666666666667,4
4509,6407,6,6,28,2,2,1,0,7,3.5,2
4510,6410,4,4,22,2,1,1,0,10,4.25,1
4511,6412,8,8,50,0,1,6,1,17,5.125,1
4512,6413,11,11,77,1,9,1,0,17,5.909090909090909,9
4513,6414,14,14,93,0,3,10,2,18,5.571428571428571,3
